"s2","s1","time","z"
8.75,48.75,2000-11-03 09:25:00,-1
6.25,48.75,2000-11-03 09:25:00,-1
3.75,48.75,2000-11-03 09:25:00,-3
1.25,48.75,2000-11-03 09:25:00,-8
98.75,51.25,2000-11-03 09:25:00,0
96.25,51.25,2000-11-03 09:25:00,0
93.75,51.25,2000-11-03 09:25:00,0
91.25,51.25,2000-11-03 09:25:00,0
88.75,51.25,2000-11-03 09:25:00,0
86.25,51.25,2000-11-03 09:25:00,0
83.75,51.25,2000-11-03 09:25:00,0
81.25,51.25,2000-11-03 09:25:00,0
78.75,51.25,2000-11-03 09:25:00,3
76.25,51.25,2000-11-03 09:25:00,13
73.75,51.25,2000-11-03 09:25:00,13
71.25,51.25,2000-11-03 09:25:00,0
68.75,51.25,2000-11-03 09:25:00,0
66.25,51.25,2000-11-03 09:25:00,0
63.75,51.25,2000-11-03 09:25:00,0
61.25,51.25,2000-11-03 09:25:00,0
58.75,51.25,2000-11-03 09:25:00,-5
56.25,51.25,2000-11-03 09:25:00,0
53.75,51.25,2000-11-03 09:25:00,0
51.25,51.25,2000-11-03 09:25:00,-4
48.75,51.25,2000-11-03 09:25:00,-1
46.25,51.25,2000-11-03 09:25:00,-3
43.75,51.25,2000-11-03 09:25:00,-3
41.25,51.25,2000-11-03 09:25:00,-2
38.75,51.25,2000-11-03 09:25:00,-5
36.25,51.25,2000-11-03 09:25:00,-3
33.75,51.25,2000-11-03 09:25:00,4
31.25,51.25,2000-11-03 09:25:00,1
28.75,51.25,2000-11-03 09:25:00,-6
26.25,51.25,2000-11-03 09:25:00,3
23.75,51.25,2000-11-03 09:25:00,0
21.25,51.25,2000-11-03 09:25:00,3
18.75,51.25,2000-11-03 09:25:00,-4
16.25,51.25,2000-11-03 09:25:00,3
13.75,51.25,2000-11-03 09:25:00,3
11.25,51.25,2000-11-03 09:25:00,-5
8.75,51.25,2000-11-03 09:25:00,0
6.25,51.25,2000-11-03 09:25:00,-2
3.75,51.25,2000-11-03 09:25:00,-1
1.25,51.25,2000-11-03 09:25:00,0
98.75,53.75,2000-11-03 09:25:00,0
96.25,53.75,2000-11-03 09:25:00,0
93.75,53.75,2000-11-03 09:25:00,0
91.25,53.75,2000-11-03 09:25:00,0
88.75,53.75,2000-11-03 09:25:00,0
86.25,53.75,2000-11-03 09:25:00,0
83.75,53.75,2000-11-03 09:25:00,0
81.25,53.75,2000-11-03 09:25:00,0
78.75,53.75,2000-11-03 09:25:00,0
76.25,53.75,2000-11-03 09:25:00,0
73.75,53.75,2000-11-03 09:25:00,0
71.25,53.75,2000-11-03 09:25:00,-5
68.75,53.75,2000-11-03 09:25:00,0
66.25,53.75,2000-11-03 09:25:00,0
63.75,53.75,2000-11-03 09:25:00,0
61.25,53.75,2000-11-03 09:25:00,0
58.75,53.75,2000-11-03 09:25:00,0
56.25,53.75,2000-11-03 09:25:00,-2
53.75,53.75,2000-11-03 09:25:00,0
51.25,53.75,2000-11-03 09:25:00,-1
48.75,53.75,2000-11-03 09:25:00,0
46.25,53.75,2000-11-03 09:25:00,-3
43.75,53.75,2000-11-03 09:25:00,4
41.25,53.75,2000-11-03 09:25:00,-7
38.75,53.75,2000-11-03 09:25:00,2
36.25,53.75,2000-11-03 09:25:00,2
33.75,53.75,2000-11-03 09:25:00,0
31.25,53.75,2000-11-03 09:25:00,-4
28.75,53.75,2000-11-03 09:25:00,-2
26.25,53.75,2000-11-03 09:25:00,-2
23.75,53.75,2000-11-03 09:25:00,1
21.25,53.75,2000-11-03 09:25:00,0
18.75,53.75,2000-11-03 09:25:00,0
16.25,53.75,2000-11-03 09:25:00,0
13.75,53.75,2000-11-03 09:25:00,-3
11.25,53.75,2000-11-03 09:25:00,3
8.75,53.75,2000-11-03 09:25:00,-2
6.25,53.75,2000-11-03 09:25:00,-5
3.75,53.75,2000-11-03 09:25:00,0
1.25,53.75,2000-11-03 09:25:00,-11
98.75,56.25,2000-11-03 09:25:00,0
96.25,56.25,2000-11-03 09:25:00,0
93.75,56.25,2000-11-03 09:25:00,0
91.25,56.25,2000-11-03 09:25:00,0
88.75,56.25,2000-11-03 09:25:00,0
86.25,56.25,2000-11-03 09:25:00,0
83.75,56.25,2000-11-03 09:25:00,0
81.25,56.25,2000-11-03 09:25:00,0
78.75,56.25,2000-11-03 09:25:00,0
76.25,56.25,2000-11-03 09:25:00,0
73.75,56.25,2000-11-03 09:25:00,0
71.25,56.25,2000-11-03 09:25:00,-5
68.75,56.25,2000-11-03 09:25:00,0
66.25,56.25,2000-11-03 09:25:00,0
63.75,56.25,2000-11-03 09:25:00,0
61.25,56.25,2000-11-03 09:25:00,-7
58.75,56.25,2000-11-03 09:25:00,0
56.25,56.25,2000-11-03 09:25:00,3
53.75,56.25,2000-11-03 09:25:00,2
51.25,56.25,2000-11-03 09:25:00,8
48.75,56.25,2000-11-03 09:25:00,1
46.25,56.25,2000-11-03 09:25:00,8
43.75,56.25,2000-11-03 09:25:00,0
41.25,56.25,2000-11-03 09:25:00,0
38.75,56.25,2000-11-03 09:25:00,-2
36.25,56.25,2000-11-03 09:25:00,1
33.75,56.25,2000-11-03 09:25:00,3
31.25,56.25,2000-11-03 09:25:00,-5
28.75,56.25,2000-11-03 09:25:00,-2
26.25,56.25,2000-11-03 09:25:00,0
23.75,56.25,2000-11-03 09:25:00,0
21.25,56.25,2000-11-03 09:25:00,-8
18.75,56.25,2000-11-03 09:25:00,-3
16.25,56.25,2000-11-03 09:25:00,-12
13.75,56.25,2000-11-03 09:25:00,-3
11.25,56.25,2000-11-03 09:25:00,-3
8.75,56.25,2000-11-03 09:25:00,10
6.25,56.25,2000-11-03 09:25:00,-1
3.75,56.25,2000-11-03 09:25:00,-7
1.25,56.25,2000-11-03 09:25:00,-2
98.75,58.75,2000-11-03 09:25:00,0
96.25,58.75,2000-11-03 09:25:00,0
93.75,58.75,2000-11-03 09:25:00,0
91.25,58.75,2000-11-03 09:25:00,0
88.75,58.75,2000-11-03 09:25:00,0
86.25,58.75,2000-11-03 09:25:00,0
83.75,58.75,2000-11-03 09:25:00,0
81.25,58.75,2000-11-03 09:25:00,0
78.75,58.75,2000-11-03 09:25:00,0
76.25,58.75,2000-11-03 09:25:00,0
73.75,58.75,2000-11-03 09:25:00,0
71.25,58.75,2000-11-03 09:25:00,0
68.75,58.75,2000-11-03 09:25:00,0
66.25,58.75,2000-11-03 09:25:00,0
63.75,58.75,2000-11-03 09:25:00,0
61.25,58.75,2000-11-03 09:25:00,-4
58.75,58.75,2000-11-03 09:25:00,-4
56.25,58.75,2000-11-03 09:25:00,0
53.75,58.75,2000-11-03 09:25:00,0
51.25,58.75,2000-11-03 09:25:00,0
48.75,58.75,2000-11-03 09:25:00,0
46.25,58.75,2000-11-03 09:25:00,0
43.75,58.75,2000-11-03 09:25:00,-6
41.25,58.75,2000-11-03 09:25:00,22
38.75,58.75,2000-11-03 09:25:00,1
36.25,58.75,2000-11-03 09:25:00,0
33.75,58.75,2000-11-03 09:25:00,-3
31.25,58.75,2000-11-03 09:25:00,0
28.75,58.75,2000-11-03 09:25:00,-6
26.25,58.75,2000-11-03 09:25:00,0
23.75,58.75,2000-11-03 09:25:00,-3
21.25,58.75,2000-11-03 09:25:00,0
18.75,58.75,2000-11-03 09:25:00,3
16.25,58.75,2000-11-03 09:25:00,-3
13.75,58.75,2000-11-03 09:25:00,0
11.25,58.75,2000-11-03 09:25:00,1
8.75,58.75,2000-11-03 09:25:00,-1
6.25,58.75,2000-11-03 09:25:00,3
3.75,58.75,2000-11-03 09:25:00,0
1.25,58.75,2000-11-03 09:25:00,6
98.75,61.25,2000-11-03 09:25:00,0
96.25,61.25,2000-11-03 09:25:00,0
93.75,61.25,2000-11-03 09:25:00,0
91.25,61.25,2000-11-03 09:25:00,0
88.75,61.25,2000-11-03 09:25:00,0
86.25,61.25,2000-11-03 09:25:00,0
83.75,61.25,2000-11-03 09:25:00,0
81.25,61.25,2000-11-03 09:25:00,0
78.75,61.25,2000-11-03 09:25:00,0
76.25,61.25,2000-11-03 09:25:00,0
73.75,61.25,2000-11-03 09:25:00,0
71.25,61.25,2000-11-03 09:25:00,0
68.75,61.25,2000-11-03 09:25:00,0
66.25,61.25,2000-11-03 09:25:00,-5
63.75,61.25,2000-11-03 09:25:00,0
61.25,61.25,2000-11-03 09:25:00,0
58.75,61.25,2000-11-03 09:25:00,0
56.25,61.25,2000-11-03 09:25:00,0
53.75,61.25,2000-11-03 09:25:00,-1
51.25,61.25,2000-11-03 09:25:00,0
48.75,61.25,2000-11-03 09:25:00,1
46.25,61.25,2000-11-03 09:25:00,-1
43.75,61.25,2000-11-03 09:25:00,-4
41.25,61.25,2000-11-03 09:25:00,-7
38.75,61.25,2000-11-03 09:25:00,-4
36.25,61.25,2000-11-03 09:25:00,0
33.75,61.25,2000-11-03 09:25:00,2
31.25,61.25,2000-11-03 09:25:00,0
28.75,61.25,2000-11-03 09:25:00,-4
26.25,61.25,2000-11-03 09:25:00,0
23.75,61.25,2000-11-03 09:25:00,-3
21.25,61.25,2000-11-03 09:25:00,0
18.75,61.25,2000-11-03 09:25:00,-9
16.25,61.25,2000-11-03 09:25:00,-17
13.75,61.25,2000-11-03 09:25:00,0
11.25,61.25,2000-11-03 09:25:00,0
8.75,61.25,2000-11-03 09:25:00,0
6.25,61.25,2000-11-03 09:25:00,9
3.75,61.25,2000-11-03 09:25:00,1
1.25,61.25,2000-11-03 09:25:00,-3
98.75,63.75,2000-11-03 09:25:00,0
96.25,63.75,2000-11-03 09:25:00,0
93.75,63.75,2000-11-03 09:25:00,0
91.25,63.75,2000-11-03 09:25:00,0
88.75,63.75,2000-11-03 09:25:00,0
86.25,63.75,2000-11-03 09:25:00,0
83.75,63.75,2000-11-03 09:25:00,0
81.25,63.75,2000-11-03 09:25:00,0
78.75,63.75,2000-11-03 09:25:00,0
76.25,63.75,2000-11-03 09:25:00,0
73.75,63.75,2000-11-03 09:25:00,0
71.25,63.75,2000-11-03 09:25:00,-2
68.75,63.75,2000-11-03 09:25:00,-2
66.25,63.75,2000-11-03 09:25:00,0
63.75,63.75,2000-11-03 09:25:00,0
61.25,63.75,2000-11-03 09:25:00,0
58.75,63.75,2000-11-03 09:25:00,0
56.25,63.75,2000-11-03 09:25:00,-3
53.75,63.75,2000-11-03 09:25:00,0
51.25,63.75,2000-11-03 09:25:00,0
48.75,63.75,2000-11-03 09:25:00,-6
46.25,63.75,2000-11-03 09:25:00,0
43.75,63.75,2000-11-03 09:25:00,0
41.25,63.75,2000-11-03 09:25:00,-5
38.75,63.75,2000-11-03 09:25:00,-4
36.25,63.75,2000-11-03 09:25:00,-2
33.75,63.75,2000-11-03 09:25:00,-6
31.25,63.75,2000-11-03 09:25:00,0
28.75,63.75,2000-11-03 09:25:00,0
26.25,63.75,2000-11-03 09:25:00,0
23.75,63.75,2000-11-03 09:25:00,0
21.25,63.75,2000-11-03 09:25:00,2
18.75,63.75,2000-11-03 09:25:00,-8
16.25,63.75,2000-11-03 09:25:00,0
13.75,63.75,2000-11-03 09:25:00,-5
11.25,63.75,2000-11-03 09:25:00,5
8.75,63.75,2000-11-03 09:25:00,14
6.25,63.75,2000-11-03 09:25:00,-2
3.75,63.75,2000-11-03 09:25:00,-1
1.25,63.75,2000-11-03 09:25:00,-5
98.75,66.25,2000-11-03 09:25:00,0
96.25,66.25,2000-11-03 09:25:00,0
93.75,66.25,2000-11-03 09:25:00,0
91.25,66.25,2000-11-03 09:25:00,0
88.75,66.25,2000-11-03 09:25:00,0
86.25,66.25,2000-11-03 09:25:00,0
83.75,66.25,2000-11-03 09:25:00,0
81.25,66.25,2000-11-03 09:25:00,0
78.75,66.25,2000-11-03 09:25:00,0
76.25,66.25,2000-11-03 09:25:00,0
73.75,66.25,2000-11-03 09:25:00,0
71.25,66.25,2000-11-03 09:25:00,-2
68.75,66.25,2000-11-03 09:25:00,0
66.25,66.25,2000-11-03 09:25:00,0
63.75,66.25,2000-11-03 09:25:00,0
61.25,66.25,2000-11-03 09:25:00,0
58.75,66.25,2000-11-03 09:25:00,0
56.25,66.25,2000-11-03 09:25:00,-5
53.75,66.25,2000-11-03 09:25:00,0
51.25,66.25,2000-11-03 09:25:00,0
48.75,66.25,2000-11-03 09:25:00,-5
46.25,66.25,2000-11-03 09:25:00,0
43.75,66.25,2000-11-03 09:25:00,-2
41.25,66.25,2000-11-03 09:25:00,-5
38.75,66.25,2000-11-03 09:25:00,-4
36.25,66.25,2000-11-03 09:25:00,0
33.75,66.25,2000-11-03 09:25:00,-4
31.25,66.25,2000-11-03 09:25:00,0
28.75,66.25,2000-11-03 09:25:00,-1
26.25,66.25,2000-11-03 09:25:00,0
23.75,66.25,2000-11-03 09:25:00,-2
21.25,66.25,2000-11-03 09:25:00,-2
18.75,66.25,2000-11-03 09:25:00,0
16.25,66.25,2000-11-03 09:25:00,3
13.75,66.25,2000-11-03 09:25:00,-2
11.25,66.25,2000-11-03 09:25:00,2
8.75,66.25,2000-11-03 09:25:00,0
6.25,66.25,2000-11-03 09:25:00,0
3.75,66.25,2000-11-03 09:25:00,0
1.25,66.25,2000-11-03 09:25:00,0
98.75,68.75,2000-11-03 09:25:00,0
96.25,68.75,2000-11-03 09:25:00,0
93.75,68.75,2000-11-03 09:25:00,0
91.25,68.75,2000-11-03 09:25:00,0
88.75,68.75,2000-11-03 09:25:00,0
86.25,68.75,2000-11-03 09:25:00,0
83.75,68.75,2000-11-03 09:25:00,0
81.25,68.75,2000-11-03 09:25:00,0
78.75,68.75,2000-11-03 09:25:00,0
76.25,68.75,2000-11-03 09:25:00,0
73.75,68.75,2000-11-03 09:25:00,0
71.25,68.75,2000-11-03 09:25:00,0
68.75,68.75,2000-11-03 09:25:00,0
66.25,68.75,2000-11-03 09:25:00,0
63.75,68.75,2000-11-03 09:25:00,0
61.25,68.75,2000-11-03 09:25:00,0
58.75,68.75,2000-11-03 09:25:00,0
56.25,68.75,2000-11-03 09:25:00,0
53.75,68.75,2000-11-03 09:25:00,0
51.25,68.75,2000-11-03 09:25:00,-7
48.75,68.75,2000-11-03 09:25:00,0
46.25,68.75,2000-11-03 09:25:00,-5
43.75,68.75,2000-11-03 09:25:00,0
41.25,68.75,2000-11-03 09:25:00,0
38.75,68.75,2000-11-03 09:25:00,0
36.25,68.75,2000-11-03 09:25:00,-3
33.75,68.75,2000-11-03 09:25:00,0
31.25,68.75,2000-11-03 09:25:00,-1
28.75,68.75,2000-11-03 09:25:00,-4
26.25,68.75,2000-11-03 09:25:00,-2
23.75,68.75,2000-11-03 09:25:00,-2
21.25,68.75,2000-11-03 09:25:00,0
18.75,68.75,2000-11-03 09:25:00,0
16.25,68.75,2000-11-03 09:25:00,3
13.75,68.75,2000-11-03 09:25:00,0
11.25,68.75,2000-11-03 09:25:00,0
8.75,68.75,2000-11-03 09:25:00,-3
6.25,68.75,2000-11-03 09:25:00,-4
3.75,68.75,2000-11-03 09:25:00,-4
1.25,68.75,2000-11-03 09:25:00,0
98.75,1.25,2000-11-03 09:35:00,0
96.25,1.25,2000-11-03 09:35:00,0
93.75,1.25,2000-11-03 09:35:00,0
91.25,1.25,2000-11-03 09:35:00,0
88.75,1.25,2000-11-03 09:35:00,0
86.25,1.25,2000-11-03 09:35:00,0
83.75,1.25,2000-11-03 09:35:00,0
81.25,1.25,2000-11-03 09:35:00,0
78.75,1.25,2000-11-03 09:35:00,0
76.25,1.25,2000-11-03 09:35:00,0
73.75,1.25,2000-11-03 09:35:00,0
71.25,1.25,2000-11-03 09:35:00,0
68.75,1.25,2000-11-03 09:35:00,0
66.25,1.25,2000-11-03 09:35:00,0
63.75,1.25,2000-11-03 09:35:00,0
61.25,1.25,2000-11-03 09:35:00,0
58.75,1.25,2000-11-03 09:35:00,0
56.25,1.25,2000-11-03 09:35:00,0
53.75,1.25,2000-11-03 09:35:00,1
51.25,1.25,2000-11-03 09:35:00,4
48.75,1.25,2000-11-03 09:35:00,3
46.25,1.25,2000-11-03 09:35:00,2
43.75,1.25,2000-11-03 09:35:00,3
41.25,1.25,2000-11-03 09:35:00,-1
38.75,1.25,2000-11-03 09:35:00,0
36.25,1.25,2000-11-03 09:35:00,7
33.75,1.25,2000-11-03 09:35:00,-10
31.25,1.25,2000-11-03 09:35:00,0
28.75,1.25,2000-11-03 09:35:00,0
26.25,1.25,2000-11-03 09:35:00,0
23.75,1.25,2000-11-03 09:35:00,-6
21.25,1.25,2000-11-03 09:35:00,0
18.75,1.25,2000-11-03 09:35:00,0
16.25,1.25,2000-11-03 09:35:00,0
13.75,1.25,2000-11-03 09:35:00,0
11.25,1.25,2000-11-03 09:35:00,0
8.75,1.25,2000-11-03 09:35:00,0
6.25,1.25,2000-11-03 09:35:00,0
3.75,1.25,2000-11-03 09:35:00,0
1.25,1.25,2000-11-03 09:35:00,0
98.75,3.75,2000-11-03 09:35:00,0
96.25,3.75,2000-11-03 09:35:00,0
93.75,3.75,2000-11-03 09:35:00,0
91.25,3.75,2000-11-03 09:35:00,0
88.75,3.75,2000-11-03 09:35:00,0
86.25,3.75,2000-11-03 09:35:00,0
83.75,3.75,2000-11-03 09:35:00,0
81.25,3.75,2000-11-03 09:35:00,0
78.75,3.75,2000-11-03 09:35:00,0
76.25,3.75,2000-11-03 09:35:00,0
73.75,3.75,2000-11-03 09:35:00,0
71.25,3.75,2000-11-03 09:35:00,0
68.75,3.75,2000-11-03 09:35:00,-3
66.25,3.75,2000-11-03 09:35:00,-1
63.75,3.75,2000-11-03 09:35:00,-1
61.25,3.75,2000-11-03 09:35:00,-4
58.75,3.75,2000-11-03 09:35:00,0
56.25,3.75,2000-11-03 09:35:00,0
53.75,3.75,2000-11-03 09:35:00,3
51.25,3.75,2000-11-03 09:35:00,2
48.75,3.75,2000-11-03 09:35:00,2
46.25,3.75,2000-11-03 09:35:00,2
43.75,3.75,2000-11-03 09:35:00,0
41.25,3.75,2000-11-03 09:35:00,0
38.75,3.75,2000-11-03 09:35:00,0
36.25,3.75,2000-11-03 09:35:00,0
33.75,3.75,2000-11-03 09:35:00,4
31.25,3.75,2000-11-03 09:35:00,0
28.75,3.75,2000-11-03 09:35:00,0
26.25,3.75,2000-11-03 09:35:00,0
23.75,3.75,2000-11-03 09:35:00,-5
21.25,3.75,2000-11-03 09:35:00,0
18.75,3.75,2000-11-03 09:35:00,0
16.25,3.75,2000-11-03 09:35:00,0
13.75,3.75,2000-11-03 09:35:00,-8
11.25,3.75,2000-11-03 09:35:00,0
8.75,3.75,2000-11-03 09:35:00,0
6.25,3.75,2000-11-03 09:35:00,-6
3.75,3.75,2000-11-03 09:35:00,0
1.25,3.75,2000-11-03 09:35:00,0
98.75,6.25,2000-11-03 09:35:00,0
96.25,6.25,2000-11-03 09:35:00,0
93.75,6.25,2000-11-03 09:35:00,0
91.25,6.25,2000-11-03 09:35:00,0
88.75,6.25,2000-11-03 09:35:00,0
86.25,6.25,2000-11-03 09:35:00,0
83.75,6.25,2000-11-03 09:35:00,0
81.25,6.25,2000-11-03 09:35:00,0
78.75,6.25,2000-11-03 09:35:00,0
76.25,6.25,2000-11-03 09:35:00,0
73.75,6.25,2000-11-03 09:35:00,7
71.25,6.25,2000-11-03 09:35:00,19
68.75,6.25,2000-11-03 09:35:00,26
66.25,6.25,2000-11-03 09:35:00,25
63.75,6.25,2000-11-03 09:35:00,29
61.25,6.25,2000-11-03 09:35:00,5
58.75,6.25,2000-11-03 09:35:00,0
56.25,6.25,2000-11-03 09:35:00,-1
53.75,6.25,2000-11-03 09:35:00,1
51.25,6.25,2000-11-03 09:35:00,0
48.75,6.25,2000-11-03 09:35:00,1
46.25,6.25,2000-11-03 09:35:00,10
43.75,6.25,2000-11-03 09:35:00,9
41.25,6.25,2000-11-03 09:35:00,0
38.75,6.25,2000-11-03 09:35:00,0
36.25,6.25,2000-11-03 09:35:00,17
33.75,6.25,2000-11-03 09:35:00,-3
31.25,6.25,2000-11-03 09:35:00,-7
28.75,6.25,2000-11-03 09:35:00,0
26.25,6.25,2000-11-03 09:35:00,0
23.75,6.25,2000-11-03 09:35:00,-6
21.25,6.25,2000-11-03 09:35:00,-5
18.75,6.25,2000-11-03 09:35:00,0
16.25,6.25,2000-11-03 09:35:00,0
13.75,6.25,2000-11-03 09:35:00,0
11.25,6.25,2000-11-03 09:35:00,0
8.75,6.25,2000-11-03 09:35:00,-8
6.25,6.25,2000-11-03 09:35:00,-9
3.75,6.25,2000-11-03 09:35:00,0
1.25,6.25,2000-11-03 09:35:00,0
98.75,8.75,2000-11-03 09:35:00,0
96.25,8.75,2000-11-03 09:35:00,0
93.75,8.75,2000-11-03 09:35:00,0
91.25,8.75,2000-11-03 09:35:00,0
88.75,8.75,2000-11-03 09:35:00,0
86.25,8.75,2000-11-03 09:35:00,0
83.75,8.75,2000-11-03 09:35:00,0
81.25,8.75,2000-11-03 09:35:00,0
78.75,8.75,2000-11-03 09:35:00,0
76.25,8.75,2000-11-03 09:35:00,3
73.75,8.75,2000-11-03 09:35:00,22
71.25,8.75,2000-11-03 09:35:00,26
68.75,8.75,2000-11-03 09:35:00,27
66.25,8.75,2000-11-03 09:35:00,24
63.75,8.75,2000-11-03 09:35:00,11
61.25,8.75,2000-11-03 09:35:00,6
58.75,8.75,2000-11-03 09:35:00,0
56.25,8.75,2000-11-03 09:35:00,1
53.75,8.75,2000-11-03 09:35:00,0
51.25,8.75,2000-11-03 09:35:00,4
48.75,8.75,2000-11-03 09:35:00,4
46.25,8.75,2000-11-03 09:35:00,1
43.75,8.75,2000-11-03 09:35:00,0
41.25,8.75,2000-11-03 09:35:00,-3
38.75,8.75,2000-11-03 09:35:00,6
36.25,8.75,2000-11-03 09:35:00,23
33.75,8.75,2000-11-03 09:35:00,0
31.25,8.75,2000-11-03 09:35:00,0
28.75,8.75,2000-11-03 09:35:00,0
26.25,8.75,2000-11-03 09:35:00,0
23.75,8.75,2000-11-03 09:35:00,0
21.25,8.75,2000-11-03 09:35:00,0
18.75,8.75,2000-11-03 09:35:00,0
16.25,8.75,2000-11-03 09:35:00,0
13.75,8.75,2000-11-03 09:35:00,0
11.25,8.75,2000-11-03 09:35:00,0
8.75,8.75,2000-11-03 09:35:00,0
6.25,8.75,2000-11-03 09:35:00,0
3.75,8.75,2000-11-03 09:35:00,8
1.25,8.75,2000-11-03 09:35:00,-8
98.75,11.25,2000-11-03 09:35:00,0
96.25,11.25,2000-11-03 09:35:00,0
93.75,11.25,2000-11-03 09:35:00,0
91.25,11.25,2000-11-03 09:35:00,0
88.75,11.25,2000-11-03 09:35:00,0
86.25,11.25,2000-11-03 09:35:00,0
83.75,11.25,2000-11-03 09:35:00,0
81.25,11.25,2000-11-03 09:35:00,0
78.75,11.25,2000-11-03 09:35:00,-3
76.25,11.25,2000-11-03 09:35:00,7
73.75,11.25,2000-11-03 09:35:00,16
71.25,11.25,2000-11-03 09:35:00,21
68.75,11.25,2000-11-03 09:35:00,25
66.25,11.25,2000-11-03 09:35:00,18
63.75,11.25,2000-11-03 09:35:00,16
61.25,11.25,2000-11-03 09:35:00,9
58.75,11.25,2000-11-03 09:35:00,0
56.25,11.25,2000-11-03 09:35:00,-4
53.75,11.25,2000-11-03 09:35:00,1
51.25,11.25,2000-11-03 09:35:00,-3
48.75,11.25,2000-11-03 09:35:00,3
46.25,11.25,2000-11-03 09:35:00,1
43.75,11.25,2000-11-03 09:35:00,-2
41.25,11.25,2000-11-03 09:35:00,-3
38.75,11.25,2000-11-03 09:35:00,1
36.25,11.25,2000-11-03 09:35:00,0
33.75,11.25,2000-11-03 09:35:00,0
31.25,11.25,2000-11-03 09:35:00,0
28.75,11.25,2000-11-03 09:35:00,0
26.25,11.25,2000-11-03 09:35:00,-9
23.75,11.25,2000-11-03 09:35:00,-10
21.25,11.25,2000-11-03 09:35:00,0
18.75,11.25,2000-11-03 09:35:00,0
16.25,11.25,2000-11-03 09:35:00,0
13.75,11.25,2000-11-03 09:35:00,-9
11.25,11.25,2000-11-03 09:35:00,0
8.75,11.25,2000-11-03 09:35:00,0
6.25,11.25,2000-11-03 09:35:00,0
3.75,11.25,2000-11-03 09:35:00,9
1.25,11.25,2000-11-03 09:35:00,0
98.75,13.75,2000-11-03 09:35:00,0
96.25,13.75,2000-11-03 09:35:00,0
93.75,13.75,2000-11-03 09:35:00,0
91.25,13.75,2000-11-03 09:35:00,0
88.75,13.75,2000-11-03 09:35:00,0
86.25,13.75,2000-11-03 09:35:00,0
83.75,13.75,2000-11-03 09:35:00,0
81.25,13.75,2000-11-03 09:35:00,0
78.75,13.75,2000-11-03 09:35:00,2
76.25,13.75,2000-11-03 09:35:00,10
73.75,13.75,2000-11-03 09:35:00,21
71.25,13.75,2000-11-03 09:35:00,21
68.75,13.75,2000-11-03 09:35:00,22
66.25,13.75,2000-11-03 09:35:00,20
63.75,13.75,2000-11-03 09:35:00,19
61.25,13.75,2000-11-03 09:35:00,22
58.75,13.75,2000-11-03 09:35:00,5
56.25,13.75,2000-11-03 09:35:00,-1
53.75,13.75,2000-11-03 09:35:00,1
51.25,13.75,2000-11-03 09:35:00,0
48.75,13.75,2000-11-03 09:35:00,5
46.25,13.75,2000-11-03 09:35:00,4
43.75,13.75,2000-11-03 09:35:00,4
41.25,13.75,2000-11-03 09:35:00,9
38.75,13.75,2000-11-03 09:35:00,-4
36.25,13.75,2000-11-03 09:35:00,5
33.75,13.75,2000-11-03 09:35:00,0
31.25,13.75,2000-11-03 09:35:00,-7
28.75,13.75,2000-11-03 09:35:00,0
26.25,13.75,2000-11-03 09:35:00,-7
23.75,13.75,2000-11-03 09:35:00,-8
21.25,13.75,2000-11-03 09:35:00,0
18.75,13.75,2000-11-03 09:35:00,-10
16.25,13.75,2000-11-03 09:35:00,0
13.75,13.75,2000-11-03 09:35:00,-9
11.25,13.75,2000-11-03 09:35:00,-5
8.75,13.75,2000-11-03 09:35:00,0
6.25,13.75,2000-11-03 09:35:00,-7
3.75,13.75,2000-11-03 09:35:00,0
1.25,13.75,2000-11-03 09:35:00,0
98.75,16.25,2000-11-03 09:35:00,0
96.25,16.25,2000-11-03 09:35:00,0
93.75,16.25,2000-11-03 09:35:00,0
91.25,16.25,2000-11-03 09:35:00,0
88.75,16.25,2000-11-03 09:35:00,0
86.25,16.25,2000-11-03 09:35:00,0
83.75,16.25,2000-11-03 09:35:00,0
81.25,16.25,2000-11-03 09:35:00,8
78.75,16.25,2000-11-03 09:35:00,17
76.25,16.25,2000-11-03 09:35:00,13
73.75,16.25,2000-11-03 09:35:00,20
71.25,16.25,2000-11-03 09:35:00,21
68.75,16.25,2000-11-03 09:35:00,31
66.25,16.25,2000-11-03 09:35:00,26
63.75,16.25,2000-11-03 09:35:00,26
61.25,16.25,2000-11-03 09:35:00,24
58.75,16.25,2000-11-03 09:35:00,8
56.25,16.25,2000-11-03 09:35:00,10
53.75,16.25,2000-11-03 09:35:00,6
51.25,16.25,2000-11-03 09:35:00,-4
48.75,16.25,2000-11-03 09:35:00,2
46.25,16.25,2000-11-03 09:35:00,1
43.75,16.25,2000-11-03 09:35:00,7
41.25,16.25,2000-11-03 09:35:00,3
38.75,16.25,2000-11-03 09:35:00,4
36.25,16.25,2000-11-03 09:35:00,3
33.75,16.25,2000-11-03 09:35:00,5
31.25,16.25,2000-11-03 09:35:00,0
28.75,16.25,2000-11-03 09:35:00,-1
26.25,16.25,2000-11-03 09:35:00,0
23.75,16.25,2000-11-03 09:35:00,0
21.25,16.25,2000-11-03 09:35:00,0
18.75,16.25,2000-11-03 09:35:00,0
16.25,16.25,2000-11-03 09:35:00,0
13.75,16.25,2000-11-03 09:35:00,-5
11.25,16.25,2000-11-03 09:35:00,0
8.75,16.25,2000-11-03 09:35:00,0
6.25,16.25,2000-11-03 09:35:00,0
